episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
82,39357,460.4068,61.0,1124,0.662968,36.884806,0.0,0.0,0.0
83,39890,441.9491,44.0,533,0.659653,31.324767,0.0,0.0,0.0
84,40574,551.9226,109.0,684,0.656355,39.32055,0.0,0.0,0.0
85,41066,397.6581,72.0,492,0.653073,32.806445,0.0,0.0,0.0
86,41487,357.8622,78.0,421,0.649808,41.549905,0.0,0.0,0.0
87,41874,288.3766,54.0,387,0.646559,33.651391,0.0,0.0,0.0
88,42175,198.1515,39.0,301,0.643326,34.065297,0.0,0.0,0.0
89,42715,333.7978,56.0,540,0.640109,26.137593,0.0,0.0,0.0
90,43044,56.7829,43.0,329,0.636909,35.252622,0.0,0.0,0.0
91,43261,85.6591,10.0,217,0.633724,29.535437,0.0,0.0,0.0
92,43529,182.4857,53.0,268,0.630556,34.832329,0.0,0.0,0.0
93,44202,648.2459,114.0,673,0.627403,32.828283,0.0,0.0,0.0
94,44609,347.6841,84.0,407,0.624266,33.650569,0.0,0.0,0.0
95,45103,287.9778,41.0,494,0.621145,33.935017,0.0,0.0,0.0
96,45878,615.6132,73.0,775,0.618039,30.527185,0.0,0.0,0.0
97,46214,227.3816,53.0,336,0.614949,32.01,0.0,0.0,0.0
98,46711,71.6306,50.0,497,0.611874,29.914485,0.0,0.0,0.0
99,47010,141.2518,51.0,299,0.608815,36.457765,0.0,0.0,0.0
100,47856,367.0307,61.0,846,0.60577,35.396531,-218.0428,1.1,1201.0
101,48504,537.7076,106.0,648,0.602742,32.639605,0.0,0.0,0.0
102,48807,221.7265,57.0,303,0.599728,32.062569,0.0,0.0,0.0
103,49236,356.3203,74.0,429,0.596729,28.298266,0.0,0.0,0.0
104,49754,395.6535,59.0,518,0.593746,32.883573,0.0,0.0,0.0
105,50140,80.2363,33.0,386,0.590777,31.74942,0.0,0.0,0.0
106,50776,633.5749,136.0,636,0.587823,32.160487,0.0,0.0,0.0
107,51148,322.4668,82.0,372,0.584884,24.713838,0.0,0.0,0.0
108,53357,2253.7006,349.0,2209,0.581959,36.881461,0.0,0.0,0.0
109,53571,-300.7626,1.0,214,0.57905,38.395111,0.0,0.0,0.0
110,53727,-319.8432,0.0,156,0.576154,24.812674,0.0,0.0,0.0
111,55176,869.9545,248.0,1449,0.573274,43.633876,0.0,0.0,0.0
112,56021,649.263,86.0,845,0.570407,30.418588,0.0,0.0,0.0
113,56591,374.9324,87.0,570,0.567555,33.237499,0.0,0.0,0.0
114,57152,337.9074,66.0,561,0.564717,43.227312,0.0,0.0,0.0
115,58913,1913.9345,376.0,1761,0.561894,36.082232,0.0,0.0,0.0
116,59903,837.6253,166.0,990,0.559084,28.05567,0.0,0.0,0.0
117,60247,263.9564,53.0,344,0.556289,48.456677,0.0,0.0,0.0
118,60993,128.3605,105.0,746,0.553508,47.590392,0.0,0.0,0.0
119,62570,251.9719,148.0,1577,0.55074,33.779325,0.0,0.0,0.0
120,64481,948.2924,344.0,1911,0.547986,39.691617,0.0,0.0,0.0
121,64531,-88.4769,0.0,50,0.545246,28.265008,0.0,0.0,0.0
122,65304,426.6748,105.0,773,0.54252,35.831292,0.0,0.0,0.0
123,66005,714.2935,146.0,701,0.539808,31.234194,0.0,0.0,0.0
124,66326,190.3373,61.0,321,0.537108,27.365262,0.0,0.0,0.0
125,66992,652.9168,125.0,666,0.534423,24.432502,768.6521,173.8,779.4
126,67123,9.9779,14.0,131,0.531751,19.354456,0.0,0.0,0.0
