timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,1,10000,1736.2584,387.0000,1482
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,2,10001,3409.8067,683.0000,2860
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,3,10002,1700.4225,379.0000,1455
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,4,10003,2982.6854,645.0000,2474
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,5,10004,2933.7329,589.0000,2478
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,6,10005,3272.5092,694.0000,2712
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,7,10006,3745.3711,779.0000,3000
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,8,10007,1741.0355,377.0000,1497
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,9,10008,1196.0274,243.0000,1086
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,10,10009,3346.8423,659.0000,3000
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,11,10010,1608.2119,372.0000,1369
2026-06-04T17:31:08,final,vanilla_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed123/checkpoints/best_model.pt,12,10011,2283.7726,538.0000,1880
