timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,1,10000,2698.0716,513.0000,2298
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,2,10001,1725.2993,505.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,3,10002,3570.2254,579.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,4,10003,3559.9660,565.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,5,10004,-6.7335,7.0000,96
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,6,10005,3270.8644,565.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,7,10006,3317.0970,551.0000,2876
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,8,10007,1387.3951,294.0000,1204
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,9,10008,603.9701,156.0000,558
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,10,10009,-6.7560,7.0000,96
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,11,10010,3616.7340,626.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,12,10011,680.4751,163.0000,624
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,13,10012,3610.0414,619.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,14,10013,3616.6641,626.0000,3000
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,15,10014,1130.5125,259.0000,978
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,16,10015,-6.7492,7.0000,96
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,17,10016,690.7734,432.0000,2999
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,18,10017,-6.7511,7.0000,96
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,19,10018,592.7656,148.0000,551
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,20,10019,1203.9934,271.0000,1046
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,21,10020,618.4920,146.0000,583
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,22,10021,539.9288,125.0000,525
