episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
82,41949,-60.3681,4.0,68,0.662968,28.145718,0.0,0.0,0.0
83,42166,-92.0128,6.0,217,0.659653,76.421095,0.0,0.0,0.0
84,42602,356.3229,52.0,436,0.656355,76.656001,0.0,0.0,0.0
85,42908,233.4482,49.0,306,0.653073,35.691546,0.0,0.0,0.0
86,43195,183.2038,29.0,287,0.649808,30.916986,0.0,0.0,0.0
87,43477,182.7428,37.0,282,0.646559,25.252108,0.0,0.0,0.0
88,44237,733.0703,104.0,760,0.643326,42.253346,0.0,0.0,0.0
89,44302,-61.1123,4.0,65,0.640109,10.973941,0.0,0.0,0.0
90,45146,761.9647,75.0,844,0.636909,35.121137,0.0,0.0,0.0
91,45597,407.7214,99.0,451,0.633724,37.880465,0.0,0.0,0.0
92,46598,979.093,122.0,1001,0.630556,39.958555,0.0,0.0,0.0
93,47328,746.1218,174.0,730,0.627403,40.992998,0.0,0.0,0.0
94,47628,100.9653,36.0,300,0.624266,35.507487,0.0,0.0,0.0
95,48009,292.2387,51.0,381,0.621145,35.558049,0.0,0.0,0.0
96,48449,369.5262,69.0,440,0.618039,27.901044,0.0,0.0,0.0
97,50738,1401.0418,315.0,2289,0.614949,33.200841,0.0,0.0,0.0
98,51003,172.6204,49.0,265,0.611874,53.172233,0.0,0.0,0.0
99,53389,2541.8228,323.0,2386,0.608815,52.64151,0.0,0.0,0.0
100,53981,522.1215,85.0,592,0.60577,45.620294,-282.7223,0.0,1201.0
101,55003,978.5875,132.0,1022,0.602742,57.514772,0.0,0.0,0.0
102,55569,526.1366,100.0,566,0.599728,38.422236,0.0,0.0,0.0
103,56447,823.419,142.0,878,0.596729,28.439917,0.0,0.0,0.0
104,57202,762.818,146.0,755,0.593746,58.926104,0.0,0.0,0.0
105,57947,648.7354,107.0,745,0.590777,45.108496,0.0,0.0,0.0
106,58491,522.94,116.0,544,0.587823,40.711177,0.0,0.0,0.0
107,58722,136.767,35.0,231,0.584884,94.060758,0.0,0.0,0.0
108,59165,394.4725,93.0,443,0.581959,65.12895,0.0,0.0,0.0
109,59849,697.8628,153.0,684,0.57905,57.38519,0.0,0.0,0.0
110,60220,258.5561,44.0,371,0.576154,27.370183,0.0,0.0,0.0
111,60407,71.1213,18.0,187,0.573274,28.795116,0.0,0.0,0.0
112,60917,425.5587,100.0,510,0.570407,40.857902,0.0,0.0,0.0
113,62255,676.4678,108.0,1338,0.567555,54.883891,0.0,0.0,0.0
114,62511,149.1356,34.0,256,0.564717,68.56163,0.0,0.0,0.0
115,62864,60.3755,37.0,353,0.561894,24.059776,0.0,0.0,0.0
116,64077,650.5091,147.0,1213,0.559084,46.645639,0.0,0.0,0.0
117,64136,-103.5326,0.0,59,0.556289,59.3574,0.0,0.0,0.0
118,64304,50.7183,21.0,168,0.553508,91.249073,0.0,0.0,0.0
119,66325,-5633.2572,137.0,2021,0.55074,53.091248,0.0,0.0,0.0
120,67955,-3870.7588,84.0,1630,0.547986,37.177932,0.0,0.0,0.0
121,68367,355.3699,82.0,412,0.545246,47.227338,0.0,0.0,0.0
122,68762,341.969,87.0,395,0.54252,29.770208,0.0,0.0,0.0
123,69285,421.5139,78.0,523,0.539808,26.392609,0.0,0.0,0.0
124,72285,-6448.2585,173.0,3000,0.537108,29.461722,0.0,0.0,0.0
125,75048,-838.719,213.0,2763,0.534423,28.060626,-3601.622,183.0,1384.5
126,75717,695.6482,164.0,669,0.531751,35.271125,0.0,0.0,0.0
127,77032,1330.7541,213.0,1315,0.529092,31.506844,0.0,0.0,0.0
128,79617,-1288.9654,330.0,2585,0.526447,26.985959,0.0,0.0,0.0
129,80156,512.4359,108.0,539,0.523814,39.3453,0.0,0.0,0.0
130,82720,2369.7601,430.0,2564,0.521195,33.477484,0.0,0.0,0.0
131,83740,1063.1205,208.0,1020,0.518589,56.790646,0.0,0.0,0.0
132,86740,3000.5865,472.0,3000,0.515996,31.501039,0.0,0.0,0.0
133,87410,666.7367,127.0,670,0.513416,48.645535,0.0,0.0,0.0
134,87621,90.0067,17.0,211,0.510849,67.631974,0.0,0.0,0.0
135,88939,1494.5177,317.0,1318,0.508295,20.610296,0.0,0.0,0.0
136,89613,493.3918,139.0,674,0.505754,14.115735,0.0,0.0,0.0
137,89700,-38.8331,7.0,87,0.503225,13.638392,0.0,0.0,0.0
138,90382,724.8894,183.0,682,0.500709,38.269247,0.0,0.0,0.0
139,91163,670.3129,133.0,781,0.498205,34.300044,0.0,0.0,0.0
140,94163,3521.8723,570.0,3000,0.495714,47.788534,0.0,0.0,0.0
141,95014,916.9641,200.0,851,0.493236,64.765149,0.0,0.0,0.0
142,95107,-31.0137,9.0,93,0.490769,15.657187,0.0,0.0,0.0
143,95179,-59.8104,3.0,72,0.488316,23.628337,0.0,0.0,0.0
144,96344,1293.1566,264.0,1165,0.485874,36.880309,0.0,0.0,0.0
145,96436,-32.6205,8.0,92,0.483445,31.756328,0.0,0.0,0.0
146,99147,3016.4125,481.0,2711,0.481027,35.062742,0.0,0.0,0.0
147,100299,1288.6236,271.0,1152,0.478622,46.440129,0.0,0.0,0.0
148,101350,1148.0136,235.0,1051,0.476229,24.931187,0.0,0.0,0.0
149,101438,-38.747,7.0,88,0.473848,99.465222,0.0,0.0,0.0
150,102140,393.1531,111.0,702,0.471479,62.540181,1939.2405,357.4,1683.0
151,102346,-150.9017,4.0,206,0.469121,25.184611,0.0,0.0,0.0
152,102416,-61.9845,4.0,70,0.466776,26.723114,0.0,0.0,0.0
153,102824,53.3594,40.0,408,0.464442,33.397141,0.0,0.0,0.0
154,102963,25.1605,17.0,139,0.46212,78.938338,0.0,0.0,0.0
155,103071,-63.0631,3.0,108,0.459809,19.049583,0.0,0.0,0.0
156,104167,1236.7037,270.0,1096,0.45751,34.158431,0.0,0.0,0.0
157,104231,-65.8152,3.0,64,0.455222,15.458919,0.0,0.0,0.0
158,104320,-40.6451,6.0,89,0.452946,17.816769,0.0,0.0,0.0
159,104401,-42.4494,7.0,81,0.450682,34.299331,0.0,0.0,0.0
160,104475,-59.4905,4.0,74,0.448428,17.810683,0.0,0.0,0.0
161,105304,885.8889,195.0,829,0.446186,28.936137,0.0,0.0,0.0
162,105481,54.5954,20.0,177,0.443955,19.071332,0.0,0.0,0.0
