timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-07T11:05:39,final,antistall_momentum_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed7/checkpoints/best_model.pt,30,10000,10029,1725.6840,1366.5188,336.6333,220.7068,1660.1333,1199.4415
