timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,1,10000,3630.6081,672.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,2,10001,3595.0649,637.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,3,10002,1688.9585,408.0000,1424
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,4,10003,-4918.5494,374.0000,2967
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,5,10004,3131.7024,563.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,6,10005,2166.0561,565.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,7,10006,3619.8176,661.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,8,10007,3464.3884,516.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,9,10008,1370.0229,402.0000,2617
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,10,10009,989.7482,257.0000,875
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,11,10010,2014.3565,538.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,12,10011,3526.8671,596.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,13,10012,2512.7125,546.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,14,10013,3690.6012,732.0000,3000
2026-06-07T11:12:54,final,antistall_momentum_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed123/checkpoints/best_model.pt,15,10014,3459.7097,521.0000,3000
