timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-05T01:16:41,final,momentum_sensitive_dqn_seed2026,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed2026/checkpoints/best_model.pt,30,10000,10029,2797.3048,1218.9087,537.2333,199.9016,2440.5000,813.5593
