episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
46,19982,70.6014,26.0,424,0.794075,48.576187,0.0,0.0,0.0
47,20622,-109.8577,34.0,640,0.790105,45.926905,0.0,0.0,0.0
48,20958,109.0859,15.0,336,0.786154,42.153683,0.0,0.0,0.0
49,21512,481.5951,70.0,554,0.782224,46.296877,0.0,0.0,0.0
50,22250,432.0556,40.0,738,0.778313,48.02881,227.7424,64.0,309.1
51,22338,-223.7162,0.0,88,0.774421,53.219013,0.0,0.0,0.0
52,22880,282.7458,34.0,542,0.770549,35.628422,0.0,0.0,0.0
53,25422,-18222.9003,68.0,2542,0.766696,42.122581,0.0,0.0,0.0
54,26241,711.8445,98.0,819,0.762863,50.319937,0.0,0.0,0.0
55,26902,-71.1266,44.0,661,0.759048,46.162928,0.0,0.0,0.0
56,27477,409.6582,39.0,575,0.755253,55.133213,0.0,0.0,0.0
57,28099,522.8494,47.0,622,0.751477,49.199486,0.0,0.0,0.0
58,28698,507.1892,78.0,599,0.747719,49.354766,0.0,0.0,0.0
59,29048,144.4335,24.0,350,0.743981,46.384649,0.0,0.0,0.0
60,29153,-214.1679,0.0,105,0.740261,39.548306,0.0,0.0,0.0
61,29640,104.2678,21.0,487,0.73656,51.034243,0.0,0.0,0.0
62,30287,-513.0478,23.0,647,0.732877,43.717637,0.0,0.0,0.0
63,31195,511.5964,60.0,908,0.729212,45.650822,0.0,0.0,0.0
64,32241,-621.1736,44.0,1046,0.725566,46.53034,0.0,0.0,0.0
65,32364,4.9498,12.0,123,0.721939,50.042515,0.0,0.0,0.0
66,32535,49.4658,16.0,171,0.718329,51.592988,0.0,0.0,0.0
67,32640,-26.975,7.0,105,0.714737,32.244954,0.0,0.0,0.0
68,32705,-67.7591,3.0,65,0.711164,29.971508,0.0,0.0,0.0
69,34243,66.6373,67.0,1538,0.707608,47.67488,0.0,0.0,0.0
70,34688,331.8433,34.0,445,0.70407,39.102128,0.0,0.0,0.0
71,35186,351.3514,57.0,498,0.700549,55.745993,0.0,0.0,0.0
72,35601,318.2232,41.0,415,0.697047,41.95132,0.0,0.0,0.0
73,35989,256.1456,53.0,388,0.693561,51.884909,0.0,0.0,0.0
74,36303,211.9678,40.0,314,0.690094,36.324248,0.0,0.0,0.0
75,36582,183.8161,40.0,279,0.686643,47.369185,537.667,104.2,574.4
76,36846,155.7829,27.0,264,0.68321,43.911748,0.0,0.0,0.0
77,37161,228.6858,54.0,315,0.679794,44.069062,0.0,0.0,0.0
78,38078,643.2784,70.0,917,0.676395,47.116401,0.0,0.0,0.0
79,38697,467.0401,55.0,619,0.673013,44.629603,0.0,0.0,0.0
80,38981,160.4078,24.0,284,0.669648,46.998434,0.0,0.0,0.0
81,39918,883.5138,150.0,937,0.6663,48.536807,0.0,0.0,0.0
82,41523,462.8659,121.0,1605,0.662968,44.737341,0.0,0.0,0.0
83,42273,-119.22,17.0,750,0.659653,41.104334,0.0,0.0,0.0
84,42627,92.4506,39.0,354,0.656355,40.97923,0.0,0.0,0.0
85,42897,164.4707,34.0,270,0.653073,49.359088,0.0,0.0,0.0
86,43196,75.5037,25.0,299,0.649808,44.300732,0.0,0.0,0.0
87,43470,153.4379,20.0,274,0.646559,46.079743,0.0,0.0,0.0
88,43767,217.9173,56.0,297,0.643326,46.954436,0.0,0.0,0.0
89,44086,169.6941,49.0,319,0.640109,50.482815,0.0,0.0,0.0
90,44430,217.3838,35.0,344,0.636909,57.104715,0.0,0.0,0.0
91,44795,264.854,58.0,365,0.633724,45.11894,0.0,0.0,0.0
92,46090,1363.649,211.0,1295,0.630556,47.92655,0.0,0.0,0.0
93,47291,1240.5641,254.0,1201,0.627403,62.469845,0.0,0.0,0.0
94,48049,739.1509,124.0,758,0.624266,86.291179,0.0,0.0,0.0
95,48531,441.1984,93.0,482,0.621145,120.448404,0.0,0.0,0.0
96,49095,496.2784,82.0,564,0.618039,56.582128,0.0,0.0,0.0
97,50077,990.9588,147.0,982,0.614949,76.491383,0.0,0.0,0.0
98,51347,1345.5965,223.0,1270,0.611874,71.523848,0.0,0.0,0.0
99,51658,223.1049,55.0,311,0.608815,85.11615,0.0,0.0,0.0
100,52463,705.1133,157.0,805,0.60577,103.248679,-745.8019,0.0,1201.0
101,53462,678.8674,111.0,999,0.602742,49.943053,0.0,0.0,0.0
102,53748,217.7117,61.0,286,0.599728,47.016744,0.0,0.0,0.0
103,54828,1204.0925,259.0,1080,0.596729,68.812606,0.0,0.0,0.0
104,54961,-232.2029,0.0,133,0.593746,65.923871,0.0,0.0,0.0
105,55491,229.9797,56.0,530,0.590777,60.763307,0.0,0.0,0.0
106,56291,372.8759,111.0,800,0.587823,45.449189,0.0,0.0,0.0
107,56582,191.6061,33.0,291,0.584884,56.726597,0.0,0.0,0.0
108,58568,-126.6352,204.0,1986,0.581959,66.124903,0.0,0.0,0.0
109,58987,286.3723,46.0,419,0.57905,65.376655,0.0,0.0,0.0
110,59400,-455.185,0.0,413,0.576154,41.673189,0.0,0.0,0.0
111,59554,-282.4403,0.0,154,0.573274,82.398452,0.0,0.0,0.0
112,61431,1791.4812,183.0,1877,0.570407,66.114478,0.0,0.0,0.0
113,62354,992.4353,187.0,923,0.567555,45.590524,0.0,0.0,0.0
114,63543,1212.7199,244.0,1189,0.564717,61.299003,0.0,0.0,0.0
115,65279,1640.4256,258.0,1736,0.561894,66.994761,0.0,0.0,0.0
116,66423,543.4529,63.0,1144,0.559084,60.813554,0.0,0.0,0.0
117,67212,762.1708,106.0,789,0.556289,65.890629,0.0,0.0,0.0
118,67815,596.1992,125.0,603,0.553508,40.263671,0.0,0.0,0.0
119,68685,900.2425,160.0,870,0.55074,62.649703,0.0,0.0,0.0
120,68806,-305.826,0.0,121,0.547986,94.082255,0.0,0.0,0.0
121,70479,1862.8019,329.0,1673,0.545246,67.508338,0.0,0.0,0.0
122,71247,-1314.7075,1.0,768,0.54252,76.359022,0.0,0.0,0.0
123,72671,1120.2944,171.0,1424,0.539808,61.915816,0.0,0.0,0.0
124,73173,81.7168,36.0,502,0.537108,43.16529,0.0,0.0,0.0
125,73580,-105.8295,30.0,407,0.534423,41.597819,-1458.373,0.2,1201.0
126,73982,138.2966,36.0,402,0.531751,69.75756,0.0,0.0,0.0
127,75820,1046.042,224.0,1838,0.529092,54.155872,0.0,0.0,0.0
128,76955,1226.382,225.0,1135,0.526447,73.477563,0.0,0.0,0.0
129,77766,799.717,164.0,811,0.523814,58.919479,0.0,0.0,0.0
130,79554,1934.3235,278.0,1788,0.521195,50.902646,0.0,0.0,0.0
131,80992,-5295.2764,28.0,1438,0.518589,54.536274,0.0,0.0,0.0
132,82689,-1545.2944,65.0,1697,0.515996,68.171936,0.0,0.0,0.0
133,84170,-1834.858,16.0,1481,0.513416,44.141021,0.0,0.0,0.0
134,85526,923.4839,280.0,1356,0.510849,53.679439,0.0,0.0,0.0
135,85685,-416.9119,0.0,159,0.508295,80.70724,0.0,0.0,0.0
136,87397,1232.5006,271.0,1712,0.505754,58.144612,0.0,0.0,0.0
137,88002,494.6402,65.0,605,0.503225,96.83386,0.0,0.0,0.0
138,88725,725.7538,140.0,723,0.500709,54.895548,0.0,0.0,0.0
139,90087,1511.0426,288.0,1362,0.498205,50.559251,0.0,0.0,0.0
140,91084,1120.5353,258.0,997,0.495714,56.713741,0.0,0.0,0.0
141,92143,1176.8749,259.0,1059,0.493236,42.663859,0.0,0.0,0.0
142,92738,573.7304,113.0,595,0.490769,55.169288,0.0,0.0,0.0
143,93076,246.5756,43.0,338,0.488316,76.237128,0.0,0.0,0.0
144,95549,2837.3911,501.0,2473,0.485874,80.905561,0.0,0.0,0.0
145,97192,1826.8142,320.0,1643,0.483445,102.952095,0.0,0.0,0.0
146,97358,-14.1924,13.0,166,0.481027,113.221701,0.0,0.0,0.0
147,97666,117.807,32.0,308,0.478622,154.78338,0.0,0.0,0.0
148,99276,1759.1599,368.0,1610,0.476229,117.08866,0.0,0.0,0.0
149,100002,555.696,140.0,726,0.473848,83.842166,0.0,0.0,0.0
150,101446,1582.8595,277.0,1444,0.471479,102.5863,1764.3837,428.5,1478.6
151,102805,1553.5847,335.0,1359,0.469121,107.169949,0.0,0.0,0.0
152,103807,1081.1366,213.0,1002,0.466776,192.193618,0.0,0.0,0.0
153,105093,1487.8734,339.0,1286,0.464442,67.741162,0.0,0.0,0.0
154,106918,2115.7962,421.0,1825,0.46212,142.409844,0.0,0.0,0.0
155,107466,546.1697,129.0,548,0.459809,113.133445,0.0,0.0,0.0
156,108740,1481.0556,346.0,1274,0.45751,73.347173,0.0,0.0,0.0
157,110562,2131.4241,445.0,1822,0.455222,105.573654,0.0,0.0,0.0
158,110881,252.5991,74.0,319,0.452946,192.17652,0.0,0.0,0.0
159,112455,1793.705,366.0,1574,0.450682,148.280279,0.0,0.0,0.0
160,114092,1918.3436,419.0,1637,0.448428,154.986053,0.0,0.0,0.0
161,115906,2102.5996,423.0,1814,0.446186,194.364926,0.0,0.0,0.0
162,117948,2370.9576,467.0,2042,0.443955,232.06081,0.0,0.0,0.0
163,118247,213.5982,47.0,299,0.441735,287.546003,0.0,0.0,0.0
164,119467,1360.4754,282.0,1220,0.439527,188.034548,0.0,0.0,0.0
165,121253,2059.0395,408.0,1786,0.437329,267.68035,0.0,0.0,0.0
166,122464,1365.304,291.0,1211,0.435142,305.405161,0.0,0.0,0.0
167,123705,1420.4234,316.0,1241,0.432967,256.973928,0.0,0.0,0.0
168,124832,1274.8147,287.0,1127,0.430802,195.349878,0.0,0.0,0.0
169,125466,659.4528,162.0,634,0.428648,271.584882,0.0,0.0,0.0
170,126852,1589.5596,334.0,1386,0.426505,237.94447,0.0,0.0,0.0
171,128381,1784.1471,389.0,1529,0.424372,165.194424,0.0,0.0,0.0
172,129261,959.9531,217.0,880,0.42225,290.969847,0.0,0.0,0.0
173,130845,1828.7645,381.0,1584,0.420139,219.802717,0.0,0.0,0.0
174,132355,1719.2903,353.0,1510,0.418038,234.742307,0.0,0.0,0.0
175,133827,1681.7347,352.0,1472,0.415948,214.254505,-86.8772,99.8,1316.3
176,135435,1786.2824,308.0,1608,0.413868,192.345664,0.0,0.0,0.0
177,137118,1939.7051,391.0,1683,0.411799,162.431649,0.0,0.0,0.0
178,138835,1991.9686,416.0,1717,0.40974,154.912099,0.0,0.0,0.0
179,141138,2676.1486,513.0,2303,0.407691,207.568786,0.0,0.0,0.0
180,142069,1025.6925,231.0,931,0.405653,153.838481,0.0,0.0,0.0
181,144821,3236.3445,623.0,2752,0.403625,153.122966,0.0,0.0,0.0
182,146874,2412.6084,496.0,2053,0.401606,153.842917,0.0,0.0,0.0
183,147068,64.6518,13.0,194,0.399598,134.348669,0.0,0.0,0.0
184,149165,2480.1699,517.0,2097,0.3976,158.450802,0.0,0.0,0.0
185,149485,248.5193,67.0,320,0.395612,272.62285,0.0,0.0,0.0
186,151518,2417.2649,505.0,2033,0.393634,137.59591,0.0,0.0,0.0
187,151621,-19.7179,9.0,103,0.391666,150.471457,0.0,0.0,0.0
188,153528,2221.9192,474.0,1907,0.389708,155.382793,0.0,0.0,0.0
189,154634,1270.9295,299.0,1106,0.387759,151.188166,0.0,0.0,0.0
190,156145,1753.2663,380.0,1511,0.385821,123.194413,0.0,0.0,0.0
191,156789,231.9856,68.0,644,0.383891,140.888043,0.0,0.0,0.0
192,157116,255.3772,64.0,327,0.381972,128.142532,0.0,0.0,0.0
193,158270,1321.6989,299.0,1154,0.380062,128.784636,0.0,0.0,0.0
194,158797,503.3483,109.0,527,0.378162,162.310993,0.0,0.0,0.0
195,158901,-26.6172,6.0,104,0.376271,389.817235,0.0,0.0,0.0
196,159869,876.4492,153.0,968,0.37439,169.392953,0.0,0.0,0.0
197,160490,607.7605,123.0,621,0.372518,126.910323,0.0,0.0,0.0
198,161238,800.3195,203.0,748,0.370655,141.37024,0.0,0.0,0.0
199,162060,870.175,180.0,822,0.368802,156.875097,0.0,0.0,0.0
200,162521,418.289,99.0,461,0.366958,151.601231,1350.0334,312.3,1168.3
201,164889,2694.8067,522.0,2368,0.365123,106.529745,0.0,0.0,0.0
202,166736,2221.5233,509.0,1847,0.363297,122.820483,0.0,0.0,0.0
203,167955,1387.3601,301.0,1219,0.361481,148.867413,0.0,0.0,0.0
204,168069,-11.0852,8.0,114,0.359674,233.378372,0.0,0.0,0.0
205,168793,779.2589,195.0,724,0.357875,87.895518,0.0,0.0,0.0
206,170171,1543.9831,309.0,1378,0.356086,124.297774,0.0,0.0,0.0
207,173171,3565.2369,606.0,3000,0.354305,109.490549,0.0,0.0,0.0
208,174149,1091.0378,248.0,978,0.352534,197.263758,0.0,0.0,0.0
209,175602,1223.0602,222.0,1453,0.350771,97.268068,0.0,0.0,0.0
210,176747,1253.2945,299.0,1145,0.349017,118.577775,0.0,0.0,0.0
211,179747,3593.8325,630.0,3000,0.347272,113.361825,0.0,0.0,0.0
212,181191,1656.8461,347.0,1444,0.345536,146.798078,0.0,0.0,0.0
213,184191,3573.9872,608.0,3000,0.343808,115.191854,0.0,0.0,0.0
214,187191,3671.1005,705.0,3000,0.342089,104.83104,0.0,0.0,0.0
215,188836,1961.9085,454.0,1645,0.340379,141.867182,0.0,0.0,0.0
216,191044,2606.7404,537.0,2208,0.338677,141.991217,0.0,0.0,0.0
217,192692,1876.9516,371.0,1648,0.336983,88.502441,0.0,0.0,0.0
218,193072,317.745,70.0,380,0.335298,204.459622,0.0,0.0,0.0
219,196072,3599.3406,635.0,3000,0.333622,94.497539,0.0,0.0,0.0
220,198958,3408.4886,657.0,2886,0.331954,136.856454,0.0,0.0,0.0
221,200039,1220.756,273.0,1081,0.330294,124.124758,0.0,0.0,0.0
222,201050,1124.843,252.0,1011,0.328643,129.120557,0.0,0.0,0.0
223,202006,1063.6362,239.0,956,0.326999,174.627289,0.0,0.0,0.0
224,203267,1441.9671,322.0,1261,0.325364,151.413699,0.0,0.0,0.0
225,204698,1665.9978,365.0,1431,0.323738,117.610243,1701.3712,382.8,1462.3
226,204882,66.3331,20.0,184,0.322119,110.108875,0.0,0.0,0.0
227,206605,2006.1725,421.0,1723,0.320508,122.520859,0.0,0.0,0.0
228,208852,2660.7264,542.0,2247,0.318906,148.246185,0.0,0.0,0.0
229,210279,1670.1881,381.0,1427,0.317311,137.853558,0.0,0.0,0.0
230,210742,-327.7428,15.0,463,0.315725,149.655524,0.0,0.0,0.0
231,212750,2390.9777,515.0,2008,0.314146,109.020384,0.0,0.0,0.0
232,212863,-3.0907,15.0,113,0.312575,64.45838,0.0,0.0,0.0
233,212953,-36.1934,8.0,90,0.311012,120.861153,0.0,0.0,0.0
234,214679,2054.3702,458.0,1726,0.309457,110.388737,0.0,0.0,0.0
235,215688,1127.3873,256.0,1009,0.30791,77.865964,0.0,0.0,0.0
236,216482,865.8104,212.0,794,0.306371,106.434055,0.0,0.0,0.0
237,217544,1229.6494,301.0,1062,0.304839,94.396202,0.0,0.0,0.0
238,218403,933.9914,213.0,859,0.303315,86.456685,0.0,0.0,0.0
239,219640,1442.9918,339.0,1237,0.301798,84.629376,0.0,0.0,0.0
240,221706,2455.992,517.0,2066,0.300289,80.49851,0.0,0.0,0.0
241,224036,2737.6139,539.0,2330,0.298788,118.742107,0.0,0.0,0.0
242,225758,2039.9817,458.0,1722,0.297294,69.082268,0.0,0.0,0.0
243,227460,2020.6363,455.0,1702,0.295807,166.070212,0.0,0.0,0.0
244,227610,29.8361,15.0,150,0.294328,129.454593,0.0,0.0,0.0
245,228718,1262.5557,292.0,1108,0.292856,82.859428,0.0,0.0,0.0
246,230723,2383.8235,517.0,2005,0.291392,85.502113,0.0,0.0,0.0
247,231979,1452.9946,329.0,1256,0.289935,72.592679,0.0,0.0,0.0
248,234171,2618.4816,562.0,2192,0.288486,106.002766,0.0,0.0,0.0
249,234253,-41.4411,7.0,82,0.287043,88.659548,0.0,0.0,0.0
250,236604,2781.6401,564.0,2351,0.285608,98.709269,1693.8151,403.8,1427.8
251,238356,1989.6199,380.0,1752,0.28418,119.14373,0.0,0.0,0.0
252,238598,126.3033,17.0,242,0.282759,54.933289,0.0,0.0,0.0
253,240024,700.3571,164.0,1426,0.281345,129.261796,0.0,0.0,0.0
254,242326,1948.0877,406.0,2302,0.279938,82.542297,0.0,0.0,0.0
255,242576,113.8474,26.0,250,0.278539,61.200904,0.0,0.0,0.0
256,242705,13.4776,13.0,129,0.277146,67.200708,0.0,0.0,0.0
257,245072,2613.4907,598.0,2367,0.27576,66.357014,0.0,0.0,0.0
258,245361,187.924,32.0,289,0.274382,34.320019,0.0,0.0,0.0
259,245619,116.3715,15.0,258,0.27301,76.908588,0.0,0.0,0.0
260,245896,178.4621,42.0,277,0.271645,78.38444,0.0,0.0,0.0
261,246505,-1576.0945,24.0,609,0.270286,76.010905,0.0,0.0,0.0
262,249498,3476.701,619.0,2993,0.268935,58.665306,0.0,0.0,0.0
263,249971,-267.9442,15.0,473,0.26759,68.988682,0.0,0.0,0.0
264,252971,3660.032,690.0,3000,0.266252,57.845255,0.0,0.0,0.0
265,255831,2820.7504,638.0,2860,0.264921,68.433853,0.0,0.0,0.0
266,257600,1837.3748,388.0,1769,0.263596,42.173442,0.0,0.0,0.0
267,259600,2370.8709,506.0,2000,0.262278,47.851151,0.0,0.0,0.0
268,259674,-49.8114,5.0,74,0.260967,31.707378,0.0,0.0,0.0
269,260598,86.6886,172.0,924,0.259662,45.069321,0.0,0.0,0.0
270,260674,-48.708,6.0,76,0.258364,38.523855,0.0,0.0,0.0
271,260758,-37.8772,7.0,84,0.257072,26.25329,0.0,0.0,0.0
272,261959,-3210.7562,6.0,1201,0.255787,34.323224,0.0,0.0,0.0
273,263975,2408.7653,529.0,2016,0.254508,54.903686,0.0,0.0,0.0
274,264094,1.8106,13.0,119,0.253235,24.91732,0.0,0.0,0.0
275,265231,1329.4878,328.0,1137,0.251969,48.199444,1770.1585,396.9,1716.6
276,265620,342.9503,96.0,389,0.250709,47.153712,0.0,0.0,0.0
277,266796,1358.6874,333.0,1176,0.249456,35.442399,0.0,0.0,0.0
278,269796,3635.3781,674.0,3000,0.248208,43.591044,0.0,0.0,0.0
279,269898,-20.6678,8.0,102,0.246967,47.554963,0.0,0.0,0.0
280,270916,1145.6074,260.0,1018,0.245733,87.149071,0.0,0.0,0.0
281,273916,3674.7533,709.0,3000,0.244504,53.706041,0.0,0.0,0.0
282,275578,1886.7639,358.0,1662,0.243281,49.239952,0.0,0.0,0.0
283,278578,3626.0557,676.0,3000,0.242065,67.488026,0.0,0.0,0.0
284,278895,216.8475,35.0,317,0.240855,54.425519,0.0,0.0,0.0
285,280124,1423.4812,338.0,1229,0.23965,51.511758,0.0,0.0,0.0
286,283124,3638.5703,678.0,3000,0.238452,41.707489,0.0,0.0,0.0
287,284724,1870.6384,413.0,1600,0.23726,52.83386,0.0,0.0,0.0
288,285931,1356.7824,283.0,1207,0.236074,39.410732,0.0,0.0,0.0
289,288233,2739.5419,581.0,2302,0.234893,45.337794,0.0,0.0,0.0
290,288347,-10.6305,10.0,114,0.233719,38.498422,0.0,0.0,0.0
291,289940,1820.2071,359.0,1593,0.23255,38.151727,0.0,0.0,0.0
292,290122,64.1294,14.0,182,0.231387,33.409486,0.0,0.0,0.0
293,290292,56.7553,17.0,170,0.23023,36.291177,0.0,0.0,0.0
294,291870,1870.5006,426.0,1578,0.229079,57.1105,0.0,0.0,0.0
295,294782,2970.7678,603.0,2912,0.227934,34.988218,0.0,0.0,0.0
296,296778,2364.2204,503.0,1996,0.226794,82.477584,0.0,0.0,0.0
297,298671,2279.0054,530.0,1893,0.22566,43.787307,0.0,0.0,0.0
298,298750,-44.6619,6.0,79,0.224532,56.044271,0.0,0.0,0.0
299,301582,3329.8137,634.0,2832,0.223409,95.353658,0.0,0.0,0.0
300,301784,-137.0073,7.0,202,0.222292,174.918032,-4474.0425,10.2,1201.0
