timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-05T01:06:08,final,momentum_sensitive_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed123/checkpoints/best_model.pt,30,10000,10029,1781.5653,489.4898,431.1333,92.9949,1489.9667,385.8710
