timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-04T23:13:22,final,vanilla_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_dqn_seed999/checkpoints/best_model.pt,30,10000,10029,718.3840,4402.6865,355.3000,248.0575,1579.5000,904.2180
