episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
129,86563,23.8298,26.0,589,0.523814,128.660366,0.0,0.0,0.0
130,87244,345.6207,51.0,681,0.521195,147.666981,0.0,0.0,0.0
131,87492,148.8849,37.0,248,0.518589,123.523754,0.0,0.0,0.0
132,87788,193.7216,39.0,296,0.515996,144.938514,0.0,0.0,0.0
133,88514,642.3673,106.0,726,0.513416,151.288418,0.0,0.0,0.0
134,90322,1883.2935,353.0,1808,0.510849,124.05058,0.0,0.0,0.0
135,91083,720.719,106.0,761,0.508295,188.602099,0.0,0.0,0.0
136,91935,891.7073,184.0,852,0.505754,378.175776,0.0,0.0,0.0
137,92109,-15.7689,8.0,174,0.503225,609.371225,0.0,0.0,0.0
138,92910,837.4397,195.0,801,0.500709,273.964851,0.0,0.0,0.0
139,93496,550.1094,102.0,586,0.498205,171.513427,0.0,0.0,0.0
140,94103,574.7025,133.0,607,0.495714,117.344886,0.0,0.0,0.0
141,95393,1458.4695,332.0,1290,0.493236,192.788841,0.0,0.0,0.0
142,95968,515.3069,114.0,575,0.490769,183.273894,0.0,0.0,0.0
143,96560,487.9924,95.0,592,0.488316,132.457085,0.0,0.0,0.0
144,96867,160.1284,50.0,307,0.485874,244.908138,0.0,0.0,0.0
145,97604,760.1594,161.0,737,0.483445,229.853364,0.0,0.0,0.0
146,98079,52.2693,27.0,475,0.481027,179.363281,0.0,0.0,0.0
147,98628,512.4254,92.0,549,0.478622,235.10188,0.0,0.0,0.0
148,99886,1403.8269,289.0,1258,0.476229,167.860604,0.0,0.0,0.0
149,100389,384.0155,29.0,503,0.473848,131.36822,0.0,0.0,0.0
150,100624,49.7585,21.0,235,0.471479,100.732027,88.7513,27.2,477.8
151,100781,36.9589,18.0,157,0.469121,276.048432,0.0,0.0,0.0
152,101114,260.8208,67.0,333,0.466776,145.719384,0.0,0.0,0.0
153,101257,19.3764,16.0,143,0.464442,81.886829,0.0,0.0,0.0
154,101497,95.3261,19.0,240,0.46212,104.022346,0.0,0.0,0.0
155,102033,422.643,70.0,536,0.459809,162.776521,0.0,0.0,0.0
156,102702,623.3828,101.0,669,0.45751,120.844342,0.0,0.0,0.0
157,103204,440.4357,82.0,502,0.455222,118.573196,0.0,0.0,0.0
158,103977,787.63,149.0,773,0.452946,152.457593,0.0,0.0,0.0
159,105677,1945.6389,405.0,1700,0.450682,223.255346,0.0,0.0,0.0
160,105877,98.2676,29.0,200,0.448428,133.968136,0.0,0.0,0.0
161,106370,459.8064,102.0,493,0.446186,127.451287,0.0,0.0,0.0
162,106992,478.3944,101.0,622,0.443955,200.134332,0.0,0.0,0.0
163,107232,121.3342,18.0,240,0.441735,344.25808,0.0,0.0,0.0
164,107452,34.8781,18.0,220,0.439527,223.122151,0.0,0.0,0.0
165,107789,218.617,29.0,337,0.437329,111.778112,0.0,0.0,0.0
166,108317,480.5546,88.0,528,0.435142,142.09117,0.0,0.0,0.0
167,109383,1150.1223,234.0,1066,0.432967,92.916371,0.0,0.0,0.0
168,111119,2030.2347,431.0,1736,0.430802,176.552987,0.0,0.0,0.0
169,111424,190.5086,32.0,305,0.428648,171.219442,0.0,0.0,0.0
170,112759,1494.9144,321.0,1335,0.426505,167.562178,0.0,0.0,0.0
171,113768,1156.4046,290.0,1009,0.424372,130.050754,0.0,0.0,0.0
172,114008,149.4773,41.0,240,0.42225,320.88164,0.0,0.0,0.0
173,114804,863.6445,205.0,796,0.420139,157.403478,0.0,0.0,0.0
174,115736,1016.5648,218.0,932,0.418038,284.223422,0.0,0.0,0.0
175,116002,152.1298,33.0,266,0.415948,134.259597,1976.351,446.0,1665.8
176,117138,1302.2483,300.0,1136,0.413868,111.746413,0.0,0.0,0.0
177,117878,-1135.6243,26.0,740,0.411799,135.546748,0.0,0.0,0.0
178,118184,216.4843,44.0,306,0.40974,178.449325,0.0,0.0,0.0
179,118281,-27.1891,6.0,97,0.407691,96.008482,0.0,0.0,0.0
180,118557,197.0903,54.0,276,0.405653,238.675597,0.0,0.0,0.0
181,118654,-106.5354,0.0,97,0.403625,74.647508,0.0,0.0,0.0
182,118880,32.3246,17.0,226,0.401606,216.944115,0.0,0.0,0.0
183,119655,-3480.7514,12.0,775,0.399598,173.722703,0.0,0.0,0.0
184,120027,287.5104,46.0,372,0.3976,111.778233,0.0,0.0,0.0
185,121694,-4424.1518,119.0,1667,0.395612,357.331085,0.0,0.0,0.0
186,123538,2165.5018,463.0,1844,0.393634,133.339039,0.0,0.0,0.0
187,123621,-42.9445,7.0,83,0.391666,94.025928,0.0,0.0,0.0
188,124136,484.4092,102.0,515,0.389708,206.348062,0.0,0.0,0.0
189,124628,450.3465,95.0,492,0.387759,105.95012,0.0,0.0,0.0
190,124783,38.5871,17.0,155,0.385821,96.30162,0.0,0.0,0.0
191,125064,185.1393,35.0,281,0.383891,534.633874,0.0,0.0,0.0
192,125385,235.0888,48.0,321,0.381972,76.771778,0.0,0.0,0.0
193,125510,-130.1062,0.0,125,0.380062,103.981193,0.0,0.0,0.0
194,125620,-165.4372,0.0,110,0.378162,128.322776,0.0,0.0,0.0
195,125756,-158.5789,1.0,136,0.376271,74.147131,0.0,0.0,0.0
196,125888,-120.9812,0.0,132,0.37439,81.965457,0.0,0.0,0.0
197,126835,-872.4062,0.0,947,0.372518,105.119768,0.0,0.0,0.0
198,126934,-126.7806,0.0,99,0.370655,53.862542,0.0,0.0,0.0
199,127030,-142.037,0.0,96,0.368802,71.760276,0.0,0.0,0.0
200,127257,-241.476,0.0,227,0.366958,101.346822,-78.8452,0.0,52.0
201,127303,-82.5043,0.0,46,0.365123,120.944478,0.0,0.0,0.0
202,127381,-113.9609,0.0,78,0.363297,79.897666,0.0,0.0,0.0
203,128052,-571.5571,0.0,671,0.361481,460.869535,0.0,0.0,0.0
204,128923,937.5757,197.0,871,0.359674,140.120624,0.0,0.0,0.0
205,129061,19.1976,16.0,138,0.357875,1186.446169,0.0,0.0,0.0
206,130157,1270.5873,315.0,1096,0.356086,85.571869,0.0,0.0,0.0
207,130544,280.975,24.0,387,0.354305,64.856877,0.0,0.0,0.0
208,130637,-21.4548,11.0,93,0.352534,52.690503,0.0,0.0,0.0
209,132075,1487.1509,300.0,1438,0.350771,135.11781,0.0,0.0,0.0
210,133716,1884.657,373.0,1641,0.349017,230.772565,0.0,0.0,0.0
211,135741,2274.0682,486.0,2025,0.347272,95.765814,0.0,0.0,0.0
212,136803,1180.2502,262.0,1062,0.345536,431.06806,0.0,0.0,0.0
213,138027,1351.2365,273.0,1224,0.343808,95.839145,0.0,0.0,0.0
214,139506,1712.5575,369.0,1479,0.342089,309.831915,0.0,0.0,0.0
215,140930,1654.3468,373.0,1424,0.340379,374.069714,0.0,0.0,0.0
216,141862,1057.6391,268.0,932,0.338677,322.618254,0.0,0.0,0.0
217,144221,2729.7994,580.0,2359,0.336983,164.909161,0.0,0.0,0.0
218,146570,2666.0037,455.0,2349,0.335298,257.93813,0.0,0.0,0.0
219,147018,60.1665,20.0,448,0.333622,149.244145,0.0,0.0,0.0
220,148176,1312.3403,285.0,1158,0.331954,124.224009,0.0,0.0,0.0
221,148483,216.7907,46.0,307,0.330294,77.230628,0.0,0.0,0.0
222,149198,728.9618,161.0,715,0.328643,179.188491,0.0,0.0,0.0
223,150225,1100.8903,208.0,1027,0.326999,405.739898,0.0,0.0,0.0
224,151201,1092.6087,255.0,976,0.325364,518.640239,0.0,0.0,0.0
225,152900,1938.2822,374.0,1699,0.323738,328.662292,2054.4915,462.4,1829.8
226,155243,2762.3366,556.0,2343,0.322119,65.48505,0.0,0.0,0.0
227,157089,2142.0229,431.0,1846,0.320508,233.005482,0.0,0.0,0.0
228,158422,1547.837,351.0,1333,0.318906,274.97768,0.0,0.0,0.0
229,159240,875.491,193.0,818,0.317311,608.864706,0.0,0.0,0.0
230,160954,2003.8563,427.0,1714,0.315725,398.647676,0.0,0.0,0.0
231,162229,1369.0537,328.0,1275,0.314146,354.651824,0.0,0.0,0.0
232,164610,2803.3126,565.0,2381,0.312575,247.05187,0.0,0.0,0.0
233,164780,63.573,23.0,170,0.311012,206.879593,0.0,0.0,0.0
234,166559,2166.2698,526.0,1779,0.309457,229.060207,0.0,0.0,0.0
235,166723,36.6618,15.0,164,0.30791,775.876786,0.0,0.0,0.0
236,169521,3269.6862,605.0,2798,0.306371,344.530349,0.0,0.0,0.0
237,170937,1661.0475,375.0,1416,0.304839,110.345905,0.0,0.0,0.0
238,171532,607.756,151.0,595,0.303315,744.375787,0.0,0.0,0.0
239,173408,2216.9107,474.0,1876,0.301798,255.337854,0.0,0.0,0.0
240,175506,1163.5733,428.0,2098,0.300289,453.501994,0.0,0.0,0.0
241,175607,-25.5724,7.0,101,0.298788,1467.071322,0.0,0.0,0.0
242,178327,3061.6923,562.0,2720,0.297294,398.274343,0.0,0.0,0.0
243,180786,2764.9546,570.0,2459,0.295807,327.34588,0.0,0.0,0.0
244,182595,2071.0367,392.0,1809,0.294328,494.612141,0.0,0.0,0.0
245,183716,1253.1787,265.0,1121,0.292856,237.601704,0.0,0.0,0.0
246,184555,-2916.1438,16.0,839,0.291392,688.817884,0.0,0.0,0.0
247,184831,153.3458,36.0,276,0.289935,605.230113,0.0,0.0,0.0
248,186495,1938.4491,412.0,1664,0.288486,415.265594,0.0,0.0,0.0
249,186589,-32.2526,6.0,94,0.287043,120.213873,0.0,0.0,0.0
250,188792,2603.6917,534.0,2203,0.285608,351.379535,1186.3788,380.4,1577.0
251,189015,111.8976,27.0,223,0.28418,764.15082,0.0,0.0,0.0
252,190914,2258.6227,500.0,1899,0.282759,369.599445,0.0,0.0,0.0
253,192157,1417.1152,315.0,1243,0.281345,320.712189,0.0,0.0,0.0
254,193320,1318.6782,293.0,1163,0.279938,428.399038,0.0,0.0,0.0
255,195133,2145.8461,471.0,1813,0.278539,605.823509,0.0,0.0,0.0
256,197294,2512.8081,507.0,2161,0.277146,290.254853,0.0,0.0,0.0
257,199304,1404.0557,461.0,2010,0.27576,216.419464,0.0,0.0,0.0
258,199535,123.8361,34.0,231,0.274382,280.833767,0.0,0.0,0.0
259,200703,1349.3515,324.0,1168,0.27301,351.047959,0.0,0.0,0.0
260,201854,1279.6717,262.0,1151,0.271645,362.19138,0.0,0.0,0.0
261,201961,-12.9068,11.0,107,0.270286,53.492722,0.0,0.0,0.0
262,202021,-68.7133,3.0,60,0.268935,35.265972,0.0,0.0,0.0
263,203447,1661.4159,386.0,1426,0.26759,234.829097,0.0,0.0,0.0
264,204675,1399.8017,314.0,1228,0.266252,370.775778,0.0,0.0,0.0
265,205706,1160.6833,269.0,1031,0.264921,386.637801,0.0,0.0,0.0
266,206552,923.6773,218.0,846,0.263596,206.873796,0.0,0.0,0.0
267,206942,345.732,92.0,390,0.262278,255.431601,0.0,0.0,0.0
268,207404,437.4186,117.0,462,0.260967,49.37497,0.0,0.0,0.0
269,209217,2161.291,484.0,1813,0.259662,270.453291,0.0,0.0,0.0
270,211030,2100.8956,442.0,1813,0.258364,224.94742,0.0,0.0,0.0
271,211491,37.546,17.0,461,0.257072,146.068761,0.0,0.0,0.0
272,211575,-42.0306,7.0,84,0.255787,41.516231,0.0,0.0,0.0
273,211800,124.5012,32.0,225,0.254508,130.430655,0.0,0.0,0.0
274,214710,3228.2929,490.0,2910,0.253235,284.012147,0.0,0.0,0.0
275,215911,-2129.6675,6.0,1201,0.251969,198.579106,-1363.0957,0.0,973.6
276,217289,1180.6314,332.0,1378,0.250709,205.249396,0.0,0.0,0.0
277,218643,1607.6106,387.0,1354,0.249456,88.584459,0.0,0.0,0.0
278,220405,1596.2876,371.0,1762,0.248208,261.535387,0.0,0.0,0.0
279,221376,890.6623,181.0,971,0.246967,188.824103,0.0,0.0,0.0
280,222577,-1336.7831,1.0,1201,0.245733,207.477679,0.0,0.0,0.0
281,224798,1322.9463,415.0,2221,0.244504,145.027223,0.0,0.0,0.0
282,226056,1440.9191,315.0,1258,0.243281,309.870756,0.0,0.0,0.0
283,227257,-4255.8419,4.0,1201,0.242065,297.467723,0.0,0.0,0.0
284,229402,2194.9915,451.0,2145,0.240855,153.905454,0.0,0.0,0.0
285,231458,2371.8959,475.0,2056,0.23965,202.595941,0.0,0.0,0.0
286,232806,1570.5758,366.0,1348,0.238452,162.00615,0.0,0.0,0.0
287,234347,1803.5197,402.0,1541,0.23726,203.762758,0.0,0.0,0.0
288,235721,1589.5475,349.0,1374,0.236074,130.002942,0.0,0.0,0.0
289,237827,2180.4358,446.0,2106,0.234893,248.35388,0.0,0.0,0.0
290,239028,-3157.7797,10.0,1201,0.233719,89.702009,0.0,0.0,0.0
291,239870,-1897.3021,28.0,842,0.23255,113.956906,0.0,0.0,0.0
292,239995,1.5538,15.0,125,0.231387,50.658378,0.0,0.0,0.0
293,240586,598.0285,144.0,591,0.23023,137.970349,0.0,0.0,0.0
294,241117,480.3379,91.0,531,0.229079,299.910709,0.0,0.0,0.0
295,241529,-355.7298,9.0,412,0.227934,217.139929,0.0,0.0,0.0
296,243485,2192.6009,390.0,1956,0.226794,116.621916,0.0,0.0,0.0
297,245566,2347.3417,503.0,2081,0.22566,87.466656,0.0,0.0,0.0
298,245631,-64.6833,2.0,65,0.224532,157.294055,0.0,0.0,0.0
299,246307,719.1959,172.0,676,0.223409,258.273181,0.0,0.0,0.0
300,248239,2255.8336,466.0,1932,0.222292,130.647804,-18662.8694,94.2,2148.6
