timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-07T11:28:29,final,antistall_momentum_dqn_seed2026,/home/sail/minh/Hill-Climb-Racing-DQN/runs/antistall_momentum_dqn_seed2026/checkpoints/best_model.pt,30,10000,10029,281.1585,1926.0667,247.9000,166.8331,1267.9333,240.4831
