timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,1,10000,3200.5825,663.0000,2673
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,2,10001,3266.1109,636.0000,2765
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,3,10002,3012.9809,647.0000,2501
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,4,10003,3148.9244,616.0000,2668
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,5,10004,3054.4322,585.0000,2605
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,6,10005,3642.4293,677.0000,3000
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,7,10006,2784.4337,568.0000,2352
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,8,10007,2603.3126,557.0000,2182
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,9,10008,3361.2176,656.0000,2841
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,10,10009,3295.2336,650.0000,2780
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,11,10010,3138.6544,601.0000,2673
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,12,10011,3042.4000,597.0000,2581
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,13,10012,3387.1453,661.0000,2861
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,14,10013,2333.4007,502.0000,1967
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,15,10014,2819.4771,541.0000,2414
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,16,10015,3615.0343,649.0000,3000
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,17,10016,2921.2555,571.0000,2486
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,18,10017,3203.2527,655.0000,2683
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,19,10018,3091.5706,575.0000,2652
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,20,10019,3316.8025,641.0000,2811
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,21,10020,2184.1058,459.0000,1860
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,22,10021,2306.0761,459.0000,1982
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,23,10022,3063.0778,596.0000,2602
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,24,10023,3216.4224,681.0000,2671
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,25,10024,3624.4970,659.0000,3000
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,26,10025,3510.3777,693.0000,2953
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,27,10026,3614.5969,649.0000,3000
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,28,10027,3196.2697,630.0000,2702
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,29,10028,3638.5239,673.0000,3000
2026-06-04T17:32:28,final,vanilla_double_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed999/checkpoints/best_model.pt,30,10029,3528.5155,742.0000,2965
