episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
139,90273,22.8725,19.0,148,0.498205,80.696704,0.0,0.0,0.0
140,91001,764.1881,174.0,728,0.495714,73.321844,0.0,0.0,0.0
141,91664,705.2307,182.0,663,0.493236,68.363303,0.0,0.0,0.0
142,92266,597.0611,133.0,602,0.490769,77.878903,0.0,0.0,0.0
143,93240,990.7172,155.0,974,0.488316,71.277424,0.0,0.0,0.0
144,94196,1040.7824,223.0,956,0.485874,74.541531,0.0,0.0,0.0
145,94460,154.3318,27.0,264,0.483445,68.988004,0.0,0.0,0.0
146,95081,601.3841,117.0,621,0.481027,68.40077,0.0,0.0,0.0
147,95580,449.742,93.0,499,0.478622,72.108718,0.0,0.0,0.0
148,96312,772.6821,176.0,732,0.476229,58.378915,0.0,0.0,0.0
149,97139,870.724,178.0,827,0.473848,59.703637,0.0,0.0,0.0
150,97484,228.9418,30.0,345,0.471479,78.563504,-4134.7112,171.3,1530.1
151,98151,214.3294,146.0,667,0.469121,73.075932,0.0,0.0,0.0
152,100558,31.6406,369.0,2407,0.466776,49.163127,0.0,0.0,0.0
153,101113,525.3763,110.0,555,0.464442,38.793366,0.0,0.0,0.0
154,101892,683.0715,139.0,779,0.46212,45.747001,0.0,0.0,0.0
155,102462,570.1395,134.0,570,0.459809,43.831517,0.0,0.0,0.0
156,103798,1514.5842,319.0,1336,0.45751,42.394998,0.0,0.0,0.0
157,104734,1041.1097,242.0,936,0.455222,29.055439,0.0,0.0,0.0
158,105500,789.4213,155.0,766,0.452946,43.145103,0.0,0.0,0.0
159,106085,581.6702,135.0,585,0.450682,38.137126,0.0,0.0,0.0
160,106296,99.3896,26.0,211,0.448428,38.618804,0.0,0.0,0.0
161,106875,574.9121,134.0,579,0.446186,46.722169,0.0,0.0,0.0
162,107877,1136.3078,275.0,1002,0.443955,27.419569,0.0,0.0,0.0
163,108139,152.823,32.0,262,0.441735,43.159862,0.0,0.0,0.0
164,108567,372.1745,83.0,428,0.439527,39.16774,0.0,0.0,0.0
165,109409,894.0306,200.0,842,0.437329,26.611027,0.0,0.0,0.0
166,109636,127.1189,34.0,227,0.435142,27.203653,0.0,0.0,0.0
167,110450,904.5787,231.0,814,0.432967,32.164001,0.0,0.0,0.0
168,111723,1354.666,227.0,1273,0.430802,31.175475,0.0,0.0,0.0
169,112575,887.1024,173.0,852,0.428648,34.224339,0.0,0.0,0.0
170,113329,776.4058,157.0,754,0.426505,31.669042,0.0,0.0,0.0
171,114321,1071.9154,219.0,992,0.424372,35.005214,0.0,0.0,0.0
172,114461,26.9104,17.0,140,0.42225,48.659914,0.0,0.0,0.0
173,115130,681.202,144.0,669,0.420139,27.093821,0.0,0.0,0.0
174,115940,849.8738,175.0,810,0.418038,29.801739,0.0,0.0,0.0
175,118121,2504.7874,468.0,2181,0.415948,28.461413,1299.4511,332.7,1107.8
176,118788,680.4244,154.0,667,0.413868,25.781551,0.0,0.0,0.0
177,119310,496.7826,113.0,522,0.411799,41.067819,0.0,0.0,0.0
178,119890,579.9028,145.0,580,0.40974,27.110321,0.0,0.0,0.0
179,120810,1005.7257,227.0,920,0.407691,22.418934,0.0,0.0,0.0
180,121016,101.5697,32.0,206,0.405653,27.916715,0.0,0.0,0.0
181,122272,1439.0114,320.0,1256,0.403625,24.493554,0.0,0.0,0.0
182,122840,553.5656,120.0,568,0.401606,20.151392,0.0,0.0,0.0
183,124182,1496.5327,287.0,1342,0.399598,26.3349,0.0,0.0,0.0
184,124536,272.5002,49.0,354,0.3976,18.887549,0.0,0.0,0.0
185,124983,405.9349,89.0,447,0.395612,33.571479,0.0,0.0,0.0
186,125951,1058.1032,223.0,968,0.393634,24.378026,0.0,0.0,0.0
187,126060,-12.7435,12.0,109,0.391666,15.547236,0.0,0.0,0.0
188,126862,869.1662,208.0,802,0.389708,25.519257,0.0,0.0,0.0
189,127162,209.0462,42.0,300,0.387759,26.66115,0.0,0.0,0.0
190,127598,368.575,69.0,436,0.385821,45.353925,0.0,0.0,0.0
191,128461,915.2577,189.0,863,0.383891,22.03418,0.0,0.0,0.0
192,130336,2152.2905,410.0,1875,0.381972,26.779498,0.0,0.0,0.0
193,130628,187.8907,34.0,292,0.380062,18.06215,0.0,0.0,0.0
194,132415,-3407.3086,222.0,1787,0.378162,24.720667,0.0,0.0,0.0
195,133662,1421.629,305.0,1247,0.376271,23.888606,0.0,0.0,0.0
196,134519,958.0967,244.0,857,0.37439,20.811415,0.0,0.0,0.0
197,135634,1242.4656,269.0,1115,0.372518,24.818912,0.0,0.0,0.0
198,138223,3020.2644,565.0,2589,0.370655,18.957635,0.0,0.0,0.0
199,139403,1309.2717,260.0,1180,0.368802,26.453801,0.0,0.0,0.0
200,140278,888.5679,152.0,875,0.366958,23.17095,1898.4126,405.2,1690.7
201,141153,-3619.6527,19.0,875,0.365123,15.874688,0.0,0.0,0.0
202,141681,526.1181,142.0,528,0.363297,17.076717,0.0,0.0,0.0
203,143027,1612.1525,404.0,1346,0.361481,20.542541,0.0,0.0,0.0
204,143804,851.5627,216.0,777,0.359674,24.085141,0.0,0.0,0.0
205,145051,1393.4448,286.0,1247,0.357875,14.589691,0.0,0.0,0.0
206,146195,1296.1992,294.0,1144,0.356086,18.371835,0.0,0.0,0.0
207,146961,819.2476,199.0,766,0.354305,17.268609,0.0,0.0,0.0
208,148814,2165.0661,446.0,1853,0.352534,23.114465,0.0,0.0,0.0
209,148996,-27.4194,8.0,182,0.350771,18.001617,0.0,0.0,0.0
210,149746,812.5412,199.0,750,0.349017,20.044739,0.0,0.0,0.0
211,151142,1615.1854,357.0,1396,0.347272,19.468515,0.0,0.0,0.0
212,152276,1263.8972,274.0,1134,0.345536,15.673206,0.0,0.0,0.0
213,153932,1921.1859,397.0,1656,0.343808,19.773987,0.0,0.0,0.0
214,156932,3477.6718,644.0,3000,0.342089,19.918482,0.0,0.0,0.0
215,159820,3409.0824,659.0,2888,0.340379,18.903488,0.0,0.0,0.0
216,161414,1783.8729,403.0,1594,0.338677,22.520974,0.0,0.0,0.0
217,164377,3275.2834,658.0,2963,0.336983,22.754337,0.0,0.0,0.0
218,164448,-58.7179,4.0,71,0.335298,14.058733,0.0,0.0,0.0
219,166038,1865.7639,411.0,1590,0.333622,22.550653,0.0,0.0,0.0
220,167974,2280.239,476.0,1936,0.331954,24.708712,0.0,0.0,0.0
221,170527,2992.6164,570.0,2553,0.330294,18.785058,0.0,0.0,0.0
222,172007,1690.1517,344.0,1480,0.328643,19.634543,0.0,0.0,0.0
223,175007,3367.0879,593.0,3000,0.326999,17.269423,0.0,0.0,0.0
224,176126,1288.3321,304.0,1119,0.325364,19.147237,0.0,0.0,0.0
225,176200,-55.1788,4.0,74,0.323738,16.119363,1003.4026,239.1,1596.1
226,176548,242.3022,44.0,348,0.322119,19.009855,0.0,0.0,0.0
227,177902,-18642.9912,22.0,1354,0.320508,17.370132,0.0,0.0,0.0
228,179636,1295.0022,389.0,1734,0.318906,26.18425,0.0,0.0,0.0
229,181602,1074.9326,238.0,1966,0.317311,28.534629,0.0,0.0,0.0
230,184602,2406.6939,613.0,3000,0.315725,28.970112,0.0,0.0,0.0
231,184770,-136.7669,1.0,168,0.314146,20.259212,0.0,0.0,0.0
232,186670,2147.7246,426.0,1900,0.312575,27.160841,0.0,0.0,0.0
233,186911,131.8669,23.0,241,0.311012,29.620287,0.0,0.0,0.0
234,188115,1381.373,312.0,1204,0.309457,26.832669,0.0,0.0,0.0
235,189259,1303.0105,292.0,1144,0.30791,33.794754,0.0,0.0,0.0
236,191744,2899.2502,556.0,2485,0.306371,36.868311,0.0,0.0,0.0
237,193170,132.4747,199.0,1426,0.304839,36.719206,0.0,0.0,0.0
238,194446,1473.7616,339.0,1276,0.303315,39.897754,0.0,0.0,0.0
239,195288,950.2591,249.0,842,0.301798,41.300714,0.0,0.0,0.0
240,198288,3598.1756,676.0,3000,0.300289,41.648493,0.0,0.0,0.0
241,201288,3599.7004,637.0,3000,0.298788,36.59174,0.0,0.0,0.0
242,204288,921.3102,591.0,3000,0.297294,43.062348,0.0,0.0,0.0
243,207288,3540.0333,581.0,3000,0.295807,36.346022,0.0,0.0,0.0
244,207659,317.7318,87.0,371,0.294328,63.776841,0.0,0.0,0.0
245,209015,-10173.6866,33.0,1356,0.292856,35.565733,0.0,0.0,0.0
246,209154,-5.2404,12.0,139,0.291392,45.393116,0.0,0.0,0.0
247,209335,-152.573,1.0,181,0.289935,45.67867,0.0,0.0,0.0
248,210236,952.7251,193.0,901,0.288486,46.289096,0.0,0.0,0.0
249,212250,2381.0149,511.0,2014,0.287043,40.105682,0.0,0.0,0.0
250,214007,316.1984,266.0,1757,0.285608,50.624001,2666.3389,592.4,2193.5
251,214980,1104.7155,279.0,973,0.28418,68.51384,0.0,0.0,0.0
252,216880,2277.2056,524.0,1900,0.282759,48.41094,0.0,0.0,0.0
253,218197,1520.81,338.0,1317,0.281345,48.358915,0.0,0.0,0.0
254,218712,486.515,105.0,515,0.279938,49.056915,0.0,0.0,0.0
255,219473,816.0107,199.0,761,0.278539,65.393616,0.0,0.0,0.0
256,219689,101.4845,18.0,216,0.277146,50.17419,0.0,0.0,0.0
257,221524,2189.7194,502.0,1835,0.27576,49.804235,0.0,0.0,0.0
258,223331,2141.2775,466.0,1807,0.274382,52.130748,0.0,0.0,0.0
259,225900,2982.7275,550.0,2569,0.27301,50.264414,0.0,0.0,0.0
260,227650,2093.8154,483.0,1750,0.271645,45.055433,0.0,0.0,0.0
261,230426,3318.7962,678.0,2776,0.270286,38.655451,0.0,0.0,0.0
262,233341,3462.5272,690.0,2915,0.268935,25.842061,0.0,0.0,0.0
263,235509,2551.9325,521.0,2168,0.26759,26.199599,0.0,0.0,0.0
264,238509,1026.9453,525.0,3000,0.266252,24.29643,0.0,0.0,0.0
265,239320,905.1715,230.0,811,0.264921,24.663373,0.0,0.0,0.0
266,240380,1166.4165,281.0,1060,0.263596,30.898681,0.0,0.0,0.0
267,241523,1313.412,308.0,1143,0.262278,33.618874,0.0,0.0,0.0
268,244503,3199.3067,632.0,2980,0.260967,26.7932,0.0,0.0,0.0
269,246160,1922.5227,425.0,1657,0.259662,21.216085,0.0,0.0,0.0
270,247944,2096.3281,446.0,1784,0.258364,26.752576,0.0,0.0,0.0
271,249126,1331.0743,307.0,1182,0.257072,22.663178,0.0,0.0,0.0
272,251164,2423.535,521.0,2038,0.255787,23.245833,0.0,0.0,0.0
273,253565,2899.8474,633.0,2401,0.254508,27.130551,0.0,0.0,0.0
274,255323,2045.6952,424.0,1758,0.253235,27.720552,0.0,0.0,0.0
275,258015,3160.6609,605.0,2692,0.251969,21.311961,1991.4008,491.6,1876.2
276,258726,737.8311,167.0,711,0.250709,25.29798,0.0,0.0,0.0
277,261049,2751.5364,566.0,2323,0.249456,21.609228,0.0,0.0,0.0
278,263169,2511.8336,525.0,2120,0.248208,20.777956,0.0,0.0,0.0
279,265386,2615.6212,520.0,2217,0.246967,23.512158,0.0,0.0,0.0
280,266660,1489.182,345.0,1274,0.245733,18.027642,0.0,0.0,0.0
281,268845,-3290.3183,41.0,2185,0.244504,20.233006,0.0,0.0,0.0
282,269209,274.3512,42.0,364,0.243281,36.5704,0.0,0.0,0.0
283,269587,306.9156,63.0,378,0.242065,24.295509,0.0,0.0,0.0
284,270199,480.9763,99.0,612,0.240855,36.160957,0.0,0.0,0.0
285,270405,98.6477,34.0,206,0.23965,22.839598,0.0,0.0,0.0
286,270861,415.4425,104.0,456,0.238452,15.049494,0.0,0.0,0.0
287,272780,2239.1312,461.0,1919,0.23726,28.012026,0.0,0.0,0.0
288,274109,1506.5751,317.0,1329,0.236074,30.201111,0.0,0.0,0.0
289,275642,1826.6946,430.0,1533,0.234893,35.856849,0.0,0.0,0.0
290,278642,2649.7987,593.0,3000,0.233719,28.681506,0.0,0.0,0.0
291,280726,2500.0879,554.0,2084,0.23255,22.060224,0.0,0.0,0.0
292,283726,3043.8965,632.0,3000,0.231387,28.006639,0.0,0.0,0.0
293,284461,734.2259,184.0,735,0.23023,33.473929,0.0,0.0,0.0
294,287315,3307.5789,621.0,2854,0.229079,32.660616,0.0,0.0,0.0
295,288383,1201.44,270.0,1068,0.227934,38.963386,0.0,0.0,0.0
296,291383,2586.8894,593.0,3000,0.226794,29.73312,0.0,0.0,0.0
297,294130,1527.2669,501.0,2747,0.22566,32.881473,0.0,0.0,0.0
298,295855,2049.3949,457.0,1725,0.224532,41.871621,0.0,0.0,0.0
299,298032,2604.3751,557.0,2177,0.223409,31.478884,0.0,0.0,0.0
300,298613,607.0456,165.0,581,0.222292,36.87814,-1821.9987,4.1,1201.0
