timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,1,10000,1404.6701,395.0000,1154
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,2,10001,3624.6722,786.0000,2983
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,3,10002,3239.3900,752.0000,2633
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,4,10003,1345.6585,358.0000,1135
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,5,10004,1444.2258,366.0000,1224
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,6,10005,1368.3575,384.0000,1130
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,7,10006,3534.4868,704.0000,3000
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,8,10007,2844.3352,690.0000,2300
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,9,10008,1688.4188,431.0000,1403
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,10,10009,1489.1717,391.0000,1244
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,11,10010,2998.3931,716.0000,2428
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,12,10011,3042.4935,698.0000,2491
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,13,10012,3598.9641,775.0000,2968
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,14,10013,2082.8657,510.0000,1718
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,15,10014,1495.6720,390.0000,1253
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,16,10015,966.1623,260.0000,852
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,17,10016,2050.2090,499.0000,1698
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,18,10017,938.2268,243.0000,841
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,19,10018,2081.0702,518.0000,1710
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,20,10019,1716.1581,453.0000,1407
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,21,10020,1455.0400,389.0000,1212
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,22,10021,3049.2758,722.0000,2473
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,23,10022,3675.8112,720.0000,3000
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,24,10023,1206.2933,333.0000,1017
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,25,10024,962.4246,269.0000,838
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,26,10025,2407.0110,595.0000,1957
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,27,10026,3726.1018,770.0000,3000
2026-06-06T23:12:45,final,momentum_sensitive_double_dqn_seed123,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed123/checkpoints/best_model.pt,28,10027,3329.9850,752.0000,2723
