timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-04T17:29:33,final,vanilla_double_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_double_dqn_seed42/checkpoints/best_model.pt,30,10000,10029,575.2698,2661.5579,363.1667,222.1150,1880.4333,369.4970
