episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
1,659,-535.1796,15.0,659,0.995,0.0,0.0,0.0,0.0
2,880,-126.6464,3.0,221,0.990025,0.0,0.0,0.0,0.0
3,1486,-686.4478,1.0,606,0.985075,0.0,0.0,0.0,0.0
4,1880,-7.4681,14.0,394,0.98015,0.0,0.0,0.0,0.0
5,2235,4.8241,13.0,355,0.975249,72.429719,0.0,0.0,0.0
6,2468,-226.1854,1.0,233,0.970373,60.170966,0.0,0.0,0.0
7,2716,-232.8921,2.0,248,0.965521,46.480925,0.0,0.0,0.0
8,3610,-1865.8768,5.0,894,0.960693,36.320921,0.0,0.0,0.0
9,3746,1.7828,6.0,136,0.95589,21.83617,0.0,0.0,0.0
10,3931,70.7847,12.0,185,0.95111,9.662506,0.0,0.0,0.0
11,5132,-1512.4962,1.0,1201,0.946355,26.276258,0.0,0.0,0.0
12,6193,-2405.3216,11.0,1061,0.941623,19.734965,0.0,0.0,0.0
13,7301,-2035.874,6.0,1108,0.936915,25.313185,0.0,0.0,0.0
14,7449,26.6994,9.0,148,0.93223,33.081989,0.0,0.0,0.0
15,7585,11.4614,13.0,136,0.927569,31.202446,0.0,0.0,0.0
16,8023,-294.2088,0.0,438,0.922931,22.785748,0.0,0.0,0.0
17,8136,-106.8952,0.0,113,0.918316,20.858106,0.0,0.0,0.0
18,9059,-2624.2877,3.0,923,0.913725,27.757674,0.0,0.0,0.0
19,9790,-1409.7935,1.0,731,0.909156,25.901251,0.0,0.0,0.0
20,10991,-1263.135,12.0,1201,0.90461,24.170279,0.0,0.0,0.0
21,11058,-61.6408,4.0,67,0.900087,12.849844,0.0,0.0,0.0
22,11439,68.9264,23.0,381,0.895587,14.861305,0.0,0.0,0.0
23,11600,-55.4054,10.0,161,0.891109,13.867748,0.0,0.0,0.0
24,11794,-72.1506,10.0,194,0.886654,21.814141,0.0,0.0,0.0
25,12315,352.595,47.0,521,0.88222,16.715704,74.0957,18.0,985.9
26,13288,-1275.3123,33.0,973,0.877809,24.914993,0.0,0.0,0.0
27,13524,109.7659,16.0,236,0.87342,26.864782,0.0,0.0,0.0
28,14944,-9742.9659,34.0,1420,0.869053,28.008718,0.0,0.0,0.0
29,15139,72.0363,16.0,195,0.864708,38.861969,0.0,0.0,0.0
30,15500,233.4528,60.0,361,0.860384,23.825784,0.0,0.0,0.0
31,15743,61.6026,17.0,243,0.856082,29.919678,0.0,0.0,0.0
32,16055,211.3191,28.0,312,0.851802,42.74844,0.0,0.0,0.0
33,16341,98.4491,16.0,286,0.847543,42.369884,0.0,0.0,0.0
34,16954,-1177.4479,22.0,613,0.843305,27.875831,0.0,0.0,0.0
35,17142,65.1891,18.0,188,0.839089,33.993218,0.0,0.0,0.0
36,17222,-49.332,6.0,80,0.834893,31.564976,0.0,0.0,0.0
37,17472,-267.0106,4.0,250,0.830719,31.283325,0.0,0.0,0.0
38,17573,-110.1839,2.0,101,0.826565,25.37998,0.0,0.0,0.0
39,17870,188.2776,30.0,297,0.822432,42.998852,0.0,0.0,0.0
40,18378,139.5598,38.0,508,0.81832,29.062104,0.0,0.0,0.0
41,18749,266.7379,40.0,371,0.814229,36.735718,0.0,0.0,0.0
42,19768,339.098,74.0,1019,0.810157,33.911599,0.0,0.0,0.0
43,20463,603.3784,50.0,695,0.806107,36.870837,0.0,0.0,0.0
44,20634,19.3937,5.0,171,0.802076,36.362465,0.0,0.0,0.0
45,20842,-246.0762,3.0,208,0.798066,16.017501,0.0,0.0,0.0
46,21432,-765.367,5.0,590,0.794075,37.494298,0.0,0.0,0.0
47,21752,214.7821,34.0,320,0.790105,30.410334,0.0,0.0,0.0
48,22644,12.1541,34.0,892,0.786154,35.78495,0.0,0.0,0.0
49,22939,190.3481,27.0,295,0.782224,42.144736,0.0,0.0,0.0
50,23699,688.1014,73.0,760,0.778313,28.493778,-79.4519,2.0,49.8
51,23792,-208.5169,0.0,93,0.774421,44.595182,0.0,0.0,0.0
52,23963,66.3617,23.0,171,0.770549,34.624246,0.0,0.0,0.0
53,24581,-1525.0227,7.0,618,0.766696,35.126784,0.0,0.0,0.0
54,24731,-155.4873,0.0,150,0.762863,13.907948,0.0,0.0,0.0
