timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-05T01:09:42,final,momentum_sensitive_dqn_seed999,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed999/checkpoints/best_model.pt,30,10000,10029,2847.9477,1041.8397,586.7000,171.2795,2446.1667,828.6471
