timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-06T23:20:08,final,momentum_sensitive_double_dqn_seed2026,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed2026/checkpoints/best_model.pt,30,10000,10029,3396.6630,363.7329,607.4667,31.9559,2935.4667,140.6202
