timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,1,10000,3656.6119,693.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,2,10001,1634.8461,381.0000,1392
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,3,10002,1864.3958,443.0000,1559
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,4,10003,863.3778,505.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,5,10004,-403.6904,327.0000,2259
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,6,10005,2586.0327,527.0000,2197
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,7,10006,1181.0552,549.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,8,10007,3580.6944,617.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,9,10008,3628.8230,666.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,10,10009,-1320.6670,467.0000,2985
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,11,10010,2451.6917,567.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,12,10011,625.4439,413.0000,2741
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,13,10012,1178.7996,538.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,14,10013,588.2837,152.0000,574
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,15,10014,3570.7579,659.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,16,10015,-661.5116,454.0000,2771
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,17,10016,-3407.8684,423.0000,2660
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,18,10017,1741.0068,596.0000,3000
2026-06-05T00:49:38,final,momentum_sensitive_dqn_seed42,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_dqn_seed42/checkpoints/best_model.pt,19,10018,3591.4748,636.0000,3000
