episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
1,690,-740.7752,8.0,690,0.995,0.0,0.0,0.0,0.0
2,894,-92.1676,7.0,204,0.990025,0.0,0.0,0.0,0.0
3,1317,-760.7144,4.0,423,0.985075,0.0,0.0,0.0,0.0
4,2129,-1581.8463,2.0,812,0.98015,55.098001,0.0,0.0,0.0
5,2242,-39.2258,5.0,113,0.975249,41.353531,0.0,0.0,0.0
6,2483,115.2682,28.0,241,0.970373,27.844911,0.0,0.0,0.0
7,2910,-656.055,6.0,427,0.965521,33.128653,0.0,0.0,0.0
8,3600,-264.8254,10.0,690,0.960693,28.353787,0.0,0.0,0.0
9,3827,-465.8955,2.0,227,0.95589,22.994395,0.0,0.0,0.0
10,4051,-375.9809,0.0,224,0.95111,28.456458,0.0,0.0,0.0
11,5252,-1408.213,1.0,1201,0.946355,23.058177,0.0,0.0,0.0
12,5767,-317.909,6.0,515,0.941623,26.633361,0.0,0.0,0.0
13,6968,-2757.713,7.0,1201,0.936915,26.096523,0.0,0.0,0.0
14,7735,-1011.7615,1.0,767,0.93223,18.404566,0.0,0.0,0.0
15,8213,-914.7172,8.0,478,0.927569,18.698784,0.0,0.0,0.0
16,8830,-615.0032,1.0,617,0.922931,21.237767,0.0,0.0,0.0
17,10031,-4793.2157,5.0,1201,0.918316,16.318734,0.0,0.0,0.0
18,11232,-2749.2859,28.0,1201,0.913725,19.56305,0.0,0.0,0.0
19,11352,-130.0318,0.0,120,0.909156,16.017975,0.0,0.0,0.0
20,12553,-1959.4348,12.0,1201,0.90461,20.315647,0.0,0.0,0.0
21,13478,-2207.5398,22.0,925,0.900087,17.68111,0.0,0.0,0.0
22,14256,-214.1595,18.0,778,0.895587,18.6126,0.0,0.0,0.0
23,15457,-552.3529,13.0,1201,0.891109,19.607643,0.0,0.0,0.0
24,15544,-43.1911,7.0,87,0.886654,22.460418,0.0,0.0,0.0
25,15684,1.9947,2.0,140,0.88222,26.432095,99.0891,39.3,201.9
26,15931,-4.5365,17.0,247,0.877809,23.187531,0.0,0.0,0.0
27,16092,36.9548,14.0,161,0.87342,24.405041,0.0,0.0,0.0
28,16362,163.6732,31.0,270,0.869053,21.101219,0.0,0.0,0.0
29,17563,-7762.409,12.0,1201,0.864708,17.847338,0.0,0.0,0.0
30,17841,179.5653,36.0,278,0.860384,26.215162,0.0,0.0,0.0
31,18080,-1.1197,18.0,239,0.856082,22.442866,0.0,0.0,0.0
32,19246,-905.7681,22.0,1166,0.851802,23.39705,0.0,0.0,0.0
33,19551,65.2881,9.0,305,0.847543,24.322136,0.0,0.0,0.0
34,19900,217.3865,15.0,349,0.843305,21.566448,0.0,0.0,0.0
35,20146,-77.1087,4.0,246,0.839089,37.84073,0.0,0.0,0.0
36,20487,48.3338,22.0,341,0.834893,23.021337,0.0,0.0,0.0
37,21190,-2020.5278,32.0,703,0.830719,22.765168,0.0,0.0,0.0
38,21424,-82.6468,7.0,234,0.826565,15.976845,0.0,0.0,0.0
39,21716,200.0221,37.0,292,0.822432,22.062878,0.0,0.0,0.0
40,21930,102.654,27.0,214,0.81832,23.20153,0.0,0.0,0.0
41,22978,794.4436,57.0,1048,0.814229,27.403028,0.0,0.0,0.0
42,23213,116.8076,24.0,235,0.810157,29.869088,0.0,0.0,0.0
43,23624,212.3828,29.0,411,0.806107,28.274305,0.0,0.0,0.0
44,23968,241.8117,40.0,344,0.802076,34.385402,0.0,0.0,0.0
45,24795,566.3173,71.0,827,0.798066,31.165497,0.0,0.0,0.0
46,25338,353.0052,29.0,543,0.794075,29.620267,0.0,0.0,0.0
47,26539,-1210.1467,13.0,1201,0.790105,28.104455,0.0,0.0,0.0
48,27720,584.7482,75.0,1181,0.786154,31.098525,0.0,0.0,0.0
49,28125,245.4415,40.0,405,0.782224,40.988812,0.0,0.0,0.0
50,28763,481.2699,51.0,638,0.778313,26.706324,21.987,205.3,1369.9
51,29409,105.0116,43.0,646,0.774421,32.078817,0.0,0.0,0.0
52,30211,645.1869,46.0,802,0.770549,32.641953,0.0,0.0,0.0
53,30597,315.1456,76.0,386,0.766696,21.481632,0.0,0.0,0.0
54,31133,475.9844,83.0,536,0.762863,27.677771,0.0,0.0,0.0
55,31624,329.3541,44.0,491,0.759048,23.892852,0.0,0.0,0.0
56,32444,311.4662,67.0,820,0.755253,26.497953,0.0,0.0,0.0
57,33254,773.7399,102.0,810,0.751477,29.37366,0.0,0.0,0.0
58,33839,505.7711,67.0,585,0.747719,25.295198,0.0,0.0,0.0
59,34799,879.1398,83.0,960,0.743981,31.946371,0.0,0.0,0.0
60,35122,207.1615,25.0,323,0.740261,27.240527,0.0,0.0,0.0
61,35798,633.8686,100.0,676,0.73656,24.976804,0.0,0.0,0.0
62,36584,523.1542,93.0,786,0.732877,21.816573,0.0,0.0,0.0
63,37261,610.8282,75.0,677,0.729212,34.855746,0.0,0.0,0.0
64,37577,237.6849,58.0,316,0.725566,25.254898,0.0,0.0,0.0
65,37984,335.3562,55.0,407,0.721939,36.097752,0.0,0.0,0.0
66,38388,310.1301,43.0,404,0.718329,29.645708,0.0,0.0,0.0
67,39292,869.4564,114.0,904,0.714737,29.117278,0.0,0.0,0.0
68,39932,594.696,96.0,640,0.711164,33.000077,0.0,0.0,0.0
69,40570,514.5375,50.0,638,0.707608,31.51731,0.0,0.0,0.0
70,41227,498.2668,101.0,657,0.70407,31.553767,0.0,0.0,0.0
71,41616,322.8368,79.0,389,0.700549,26.898433,0.0,0.0,0.0
72,42045,377.9587,81.0,429,0.697047,37.619013,0.0,0.0,0.0
73,42635,582.6215,131.0,590,0.693561,23.957154,0.0,0.0,0.0
74,43789,1111.4089,178.0,1154,0.690094,28.899769,0.0,0.0,0.0
75,44502,724.5362,143.0,713,0.686643,37.690359,1862.5154,402.9,1600.4
76,45093,554.3183,99.0,591,0.68321,28.020481,0.0,0.0,0.0
77,46060,754.1387,102.0,967,0.679794,34.513531,0.0,0.0,0.0
78,47121,1036.7012,112.0,1061,0.676395,33.240109,0.0,0.0,0.0
79,48680,1713.5973,294.0,1559,0.673013,38.600801,0.0,0.0,0.0
80,49240,428.7574,43.0,560,0.669648,68.392335,0.0,0.0,0.0
81,49602,302.4983,73.0,362,0.6663,29.530761,0.0,0.0,0.0
82,50280,267.4677,77.0,678,0.662968,62.631084,0.0,0.0,0.0
83,50968,674.3124,128.0,688,0.659653,61.740336,0.0,0.0,0.0
84,51689,672.3315,94.0,721,0.656355,57.287071,0.0,0.0,0.0
85,53082,1520.4162,273.0,1393,0.653073,41.339674,0.0,0.0,0.0
86,53915,838.9595,151.0,833,0.649808,56.493794,0.0,0.0,0.0
87,55148,1282.2099,197.0,1233,0.646559,31.71264,0.0,0.0,0.0
88,55252,-17.5174,8.0,104,0.643326,24.836807,0.0,0.0,0.0
89,56610,1417.3839,220.0,1358,0.640109,30.188972,0.0,0.0,0.0
90,57304,660.5038,105.0,694,0.636909,37.639656,0.0,0.0,0.0
91,57455,-152.102,1.0,151,0.633724,20.683748,0.0,0.0,0.0
92,59206,1563.2183,280.0,1751,0.630556,34.12818,0.0,0.0,0.0
93,60918,1831.7543,263.0,1712,0.627403,46.025929,0.0,0.0,0.0
94,61088,-367.9935,2.0,170,0.624266,35.800235,0.0,0.0,0.0
95,61274,65.6352,17.0,186,0.621145,28.048865,0.0,0.0,0.0
96,62475,-1258.106,32.0,1201,0.618039,63.473882,0.0,0.0,0.0
97,63471,1088.9031,229.0,996,0.614949,40.894424,0.0,0.0,0.0
98,63724,164.5789,37.0,253,0.611874,55.185594,0.0,0.0,0.0
99,65167,1526.0375,257.0,1443,0.608815,36.866344,0.0,0.0,0.0
100,67631,1929.2271,294.0,2464,0.60577,43.87581,-525.7437,2.7,1201.0
101,68107,214.3541,53.0,476,0.602742,26.795544,0.0,0.0,0.0
102,68382,166.58,33.0,275,0.599728,58.614065,0.0,0.0,0.0
