timestamp,mode,run_name,checkpoint_path,episode,seed,episode_return,episode_score,episode_length
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,1,10000,1907.3254,487.0000,1559
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,2,10001,1638.7533,392.0000,1386
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,3,10002,3422.7756,702.0000,3000
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,4,10003,2215.6671,514.0000,1841
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,5,10004,1382.1452,363.0000,1161
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,6,10005,412.6725,110.0000,442
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,7,10006,1973.2079,494.0000,1618
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,8,10007,3577.9773,667.0000,3000
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,9,10008,1616.5001,395.0000,1361
2026-06-06T18:10:08,final,momentum_sensitive_double_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/momentum_sensitive_double_dqn_seed7/checkpoints/best_model.pt,10,10009,1072.1663,602.0000,3000
