episode,global_step,episode_return,episode_score,episode_length,epsilon,mean_loss,eval_mean_return,eval_mean_score,eval_mean_length
1,659,-535.1796,15.0,659,0.995,0.0,0.0,0.0,0.0
2,880,-126.6464,3.0,221,0.990025,0.0,0.0,0.0,0.0
3,1486,-686.4478,1.0,606,0.985075,0.0,0.0,0.0,0.0
4,1880,-7.4681,14.0,394,0.98015,0.0,0.0,0.0,0.0
5,2591,-5409.6389,13.0,711,0.975249,70.18332,0.0,0.0,0.0
6,2798,20.5151,5.0,207,0.970373,66.893525,0.0,0.0,0.0
7,3044,-157.8784,7.0,246,0.965521,43.796717,0.0,0.0,0.0
8,3692,-1826.1482,17.0,648,0.960693,35.482779,0.0,0.0,0.0
9,4025,-642.7633,2.0,333,0.95589,44.196072,0.0,0.0,0.0
10,5201,-734.4537,20.0,1176,0.95111,36.378062,0.0,0.0,0.0
11,5835,396.786,45.0,634,0.946355,22.725681,0.0,0.0,0.0
12,6692,-1727.2391,62.0,857,0.941623,31.305051,0.0,0.0,0.0
13,8897,-2582.0394,33.0,2205,0.936915,26.19374,0.0,0.0,0.0
14,9165,170.0078,37.0,268,0.93223,25.963354,0.0,0.0,0.0
15,10366,-3143.2804,9.0,1201,0.927569,23.547233,0.0,0.0,0.0
16,11249,-1897.9915,4.0,883,0.922931,23.761359,0.0,0.0,0.0
17,11891,-1086.092,31.0,642,0.918316,20.053889,0.0,0.0,0.0
18,12844,-2248.0001,24.0,953,0.913725,29.883138,0.0,0.0,0.0
19,14045,-1343.4256,11.0,1201,0.909156,24.444734,0.0,0.0,0.0
20,14588,268.0267,37.0,543,0.90461,20.715838,0.0,0.0,0.0
21,14803,107.5395,30.0,215,0.900087,21.366329,0.0,0.0,0.0
22,15458,-12.7677,36.0,655,0.895587,24.066651,0.0,0.0,0.0
23,15656,11.0465,13.0,198,0.891109,17.089288,0.0,0.0,0.0
24,17394,-11407.8584,18.0,1738,0.886654,28.887295,0.0,0.0,0.0
25,18595,-1207.914,27.0,1201,0.88222,33.618596,521.2519,123.6,538.6
26,19796,-717.7139,31.0,1201,0.877809,30.557638,0.0,0.0,0.0
27,20691,83.4561,48.0,895,0.87342,31.011295,0.0,0.0,0.0
28,20978,-460.8654,2.0,287,0.869053,26.421532,0.0,0.0,0.0
29,21562,-73.202,9.0,584,0.864708,36.840395,0.0,0.0,0.0
30,22503,-69.4841,46.0,941,0.860384,33.44939,0.0,0.0,0.0
31,23159,-1507.8231,24.0,656,0.856082,32.333446,0.0,0.0,0.0
32,23513,-100.337,7.0,354,0.851802,37.9536,0.0,0.0,0.0
33,24714,-3851.6836,21.0,1201,0.847543,37.36564,0.0,0.0,0.0
34,24792,-177.6247,0.0,78,0.843305,35.531994,0.0,0.0,0.0
35,26155,-2302.8422,42.0,1363,0.839089,37.250491,0.0,0.0,0.0
36,26635,244.6703,36.0,480,0.834893,38.117336,0.0,0.0,0.0
37,27107,-131.9381,30.0,472,0.830719,34.85423,0.0,0.0,0.0
38,27820,386.3614,49.0,713,0.826565,40.357107,0.0,0.0,0.0
39,29359,-12418.1362,28.0,1539,0.822432,36.692633,0.0,0.0,0.0
40,30335,-1883.4894,23.0,976,0.81832,35.520244,0.0,0.0,0.0
41,30780,199.3656,37.0,445,0.814229,33.060848,0.0,0.0,0.0
42,31013,120.2753,27.0,233,0.810157,36.708125,0.0,0.0,0.0
43,31804,-269.232,28.0,791,0.806107,35.249091,0.0,0.0,0.0
44,32479,84.0129,32.0,675,0.802076,37.800693,0.0,0.0,0.0
45,32588,-18.9943,1.0,109,0.798066,39.992208,0.0,0.0,0.0
46,32732,-165.8259,0.0,144,0.794075,30.314842,0.0,0.0,0.0
47,33443,-1318.7164,12.0,711,0.790105,34.491884,0.0,0.0,0.0
48,34430,-465.3621,54.0,987,0.786154,37.079586,0.0,0.0,0.0
49,34860,207.913,36.0,430,0.782224,34.466663,0.0,0.0,0.0
50,36563,-19861.1313,39.0,1703,0.778313,35.036716,205.9044,56.5,295.7
51,36820,109.1246,19.0,257,0.774421,42.478618,0.0,0.0,0.0
52,37830,-1929.8461,21.0,1010,0.770549,48.131457,0.0,0.0,0.0
53,38320,-505.8672,12.0,490,0.766696,43.620144,0.0,0.0,0.0
