timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-04T23:16:57,final,vanilla_dqn_seed2026,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_dqn_seed2026/checkpoints/best_model.pt,30,10000,10029,2058.8636,1256.8995,474.1667,186.7191,2266.8667,557.4607
