timestamp,mode,run_name,checkpoint_path,evaluation_episodes,first_seed,last_seed,mean_return,std_return,mean_score,std_score,mean_length,std_length
2026-06-04T23:08:07,final,vanilla_dqn_seed7,/home/sail/minh/Hill-Climb-Racing-DQN/runs/vanilla_dqn_seed7/checkpoints/best_model.pt,30,10000,10029,2594.0029,990.0061,555.6000,183.3071,2146.7333,780.7805
